Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-05T00:00+02:00;2019-05-06T00:00+02:00;2019-05-05;7687;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7183;503;237;89;153;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-05T00:00+02:00;2019-05-06T00:00+02:00;2019-05-05;8281;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;7930;349;78;210;53;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-05T00:00+02:00;2019-05-06T00:00+02:00;2019-05-05;15968;100,0;24;24;0;3;99,98;Totalt;15113;852;315;299;206;32;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-06T00:00+02:00;2019-05-07T00:00+02:00;2019-05-06;11086;100,0;24;24;0;12;99,89;1;10453;621;171;268;150;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-06T00:00+02:00;2019-05-07T00:00+02:00;2019-05-06;11037;100,0;24;24;0;0;100,00;2;9826;1211;563;276;268;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-06T00:00+02:00;2019-05-07T00:00+02:00;2019-05-06;11045;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9830;1215;567;276;268;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-06T00:00+02:00;2019-05-07T00:00+02:00;2019-05-06;11078;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10449;617;167;268;150;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-06T00:00+02:00;2019-05-07T00:00+02:00;2019-05-06;22123;100,0;24;24;0;12;99,95;Totalt;20279;1832;734;544;418;135;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-07T00:00+02:00;2019-05-08T00:00+02:00;2019-05-07;11012;100,0;24;24;0;7;99,94;1;10411;594;167;265;139;21;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-07T00:00+02:00;2019-05-08T00:00+02:00;2019-05-07;10618;100,0;24;24;0;0;100,00;2;9480;1138;506;290;260;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-07T00:00+02:00;2019-05-08T00:00+02:00;2019-05-07;10619;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9481;1138;506;290;260;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-07T00:00+02:00;2019-05-08T00:00+02:00;2019-05-07;11011;100,0;24;24;0;7;99,94;Totalt i retning TROMSØYA;10410;594;167;265;139;21;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-07T00:00+02:00;2019-05-08T00:00+02:00;2019-05-07;21630;100,0;24;24;0;7;99,97;Totalt;19891;1732;673;555;399;103;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-08T00:00+02:00;2019-05-09T00:00+02:00;2019-05-08;10859;100,0;24;24;0;5;99,95;1;10278;576;170;240;142;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-08T00:00+02:00;2019-05-09T00:00+02:00;2019-05-08;10552;100,0;24;24;0;2;99,98;2;9401;1149;531;254;277;87;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-08T00:00+02:00;2019-05-09T00:00+02:00;2019-05-08;10555;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;9402;1151;533;254;277;87;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-08T00:00+02:00;2019-05-09T00:00+02:00;2019-05-08;10856;100,0;24;24;0;5;99,95;Totalt i retning TROMSØYA;10277;574;168;240;142;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-08T00:00+02:00;2019-05-09T00:00+02:00;2019-05-08;21411;100,0;24;24;0;7;99,97;Totalt;19679;1725;701;494;419;110;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-09T00:00+02:00;2019-05-10T00:00+02:00;2019-05-09;11499;100,0;24;24;0;12;99,90;1;10856;631;193;273;141;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-09T00:00+02:00;2019-05-10T00:00+02:00;2019-05-09;11306;100,0;24;24;0;1;99,99;2;10078;1227;536;305;290;95;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-09T00:00+02:00;2019-05-10T00:00+02:00;2019-05-09;11310;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;10078;1231;538;307;290;95;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-09T00:00+02:00;2019-05-10T00:00+02:00;2019-05-09;11495;100,0;24;24;0;12;99,90;Totalt i retning TROMSØYA;10856;627;191;271;141;23;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-09T00:00+02:00;2019-05-10T00:00+02:00;2019-05-09;22805;100,0;24;24;0;13;99,94;Totalt;20934;1858;729;578;431;118;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-10T00:00+02:00;2019-05-11T00:00+02:00;2019-05-10;11558;100,0;24;24;0;10;99,91;1;10928;620;178;292;136;13;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-10T00:00+02:00;2019-05-11T00:00+02:00;2019-05-10;11593;100,0;24;24;0;4;99,97;2;10387;1202;522;339;270;70;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-10T00:00+02:00;2019-05-11T00:00+02:00;2019-05-10;11596;100,0;24;24;0;6;99,95;Totalt i retning TROMSDALEN;10389;1201;523;338;270;69;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-10T00:00+02:00;2019-05-11T00:00+02:00;2019-05-10;11555;100,0;24;24;0;8;99,93;Totalt i retning TROMSØYA;10926;621;177;293;136;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-10T00:00+02:00;2019-05-11T00:00+02:00;2019-05-10;23151;100,0;24;24;0;14;99,94;Totalt;21315;1822;700;631;406;83;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-11T00:00+02:00;2019-05-12T00:00+02:00;2019-05-11;9215;100,0;24;24;0;33;99,64;1;8829;353;74;205;71;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-11T00:00+02:00;2019-05-12T00:00+02:00;2019-05-11;9124;100,0;24;24;0;1;99,99;2;8488;635;286;140;187;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-11T00:00+02:00;2019-05-12T00:00+02:00;2019-05-11;9121;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8481;639;287;143;187;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-11T00:00+02:00;2019-05-12T00:00+02:00;2019-05-11;9218;100,0;24;24;0;33;99,64;Totalt i retning TROMSØYA;8836;349;73;202;71;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-11T00:00+02:00;2019-05-12T00:00+02:00;2019-05-11;18339;100,0;24;24;0;34;99,81;Totalt;17317;988;360;345;258;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-12T00:00+02:00;2019-05-13T00:00+02:00;2019-05-12;8269;100,0;24;24;0;4;99,95;1;7935;330;73;203;50;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-12T00:00+02:00;2019-05-13T00:00+02:00;2019-05-12;8237;100,0;24;24;0;2;99,98;2;7673;562;281;105;148;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-12T00:00+02:00;2019-05-13T00:00+02:00;2019-05-12;8241;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;7675;564;282;105;149;28;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-12T00:00+02:00;2019-05-13T00:00+02:00;2019-05-12;8265;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;7933;328;72;203;49;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-12T00:00+02:00;2019-05-13T00:00+02:00;2019-05-12;16506;100,0;24;24;0;6;99,96;Totalt;15608;892;354;308;198;32;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-13T00:00+02:00;2019-05-14T00:00+02:00;2019-05-13;10949;100,0;24;24;0;3;99,97;1;10341;605;156;286;140;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-13T00:00+02:00;2019-05-14T00:00+02:00;2019-05-13;10643;100,0;24;24;0;0;100,00;2;9403;1240;569;284;266;121;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-13T00:00+02:00;2019-05-14T00:00+02:00;2019-05-13;10646;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9404;1242;570;285;266;121;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-13T00:00+02:00;2019-05-14T00:00+02:00;2019-05-13;10946;100,0;24;24;0;3;99,97;Totalt i retning TROMSØYA;10340;603;155;285;140;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-13T00:00+02:00;2019-05-14T00:00+02:00;2019-05-13;21592;100,0;24;24;0;3;99,99;Totalt;19744;1845;725;570;406;144;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-14T00:00+02:00;2019-05-15T00:00+02:00;2019-05-14;11268;100,0;24;24;0;6;99,95;1;10673;589;166;260;139;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-14T00:00+02:00;2019-05-15T00:00+02:00;2019-05-14;11095;100,0;24;24;0;0;100,00;2;9821;1274;582;305;288;99;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-14T00:00+02:00;2019-05-15T00:00+02:00;2019-05-14;11099;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9822;1277;584;306;288;99;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-14T00:00+02:00;2019-05-15T00:00+02:00;2019-05-14;11264;100,0;24;24;0;6;99,95;Totalt i retning TROMSØYA;10672;586;164;259;139;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-14T00:00+02:00;2019-05-15T00:00+02:00;2019-05-14;22363;100,0;24;24;0;6;99,97;Totalt;20494;1863;748;565;427;123;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-15T00:00+02:00;2019-05-16T00:00+02:00;2019-05-15;11933;100,0;24;24;0;8;99,93;1;11290;635;186;283;141;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-15T00:00+02:00;2019-05-16T00:00+02:00;2019-05-15;11584;100,0;24;24;0;1;99,99;2;10340;1243;596;277;273;96;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-15T00:00+02:00;2019-05-16T00:00+02:00;2019-05-15;11588;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;10342;1245;598;277;273;96;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-15T00:00+02:00;2019-05-16T00:00+02:00;2019-05-15;11929;100,0;24;24;0;8;99,93;Totalt i retning TROMSØYA;11288;633;184;283;141;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-15T00:00+02:00;2019-05-16T00:00+02:00;2019-05-15;23517;100,0;24;24;0;9;99,96;Totalt;21630;1878;782;560;414;121;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-16T00:00+02:00;2019-05-17T00:00+02:00;2019-05-16;12611;100,0;24;24;0;5;99,96;1;11994;612;171;290;137;13;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-16T00:00+02:00;2019-05-17T00:00+02:00;2019-05-16;12126;100,0;24;24;0;8;99,93;2;10851;1267;625;304;257;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-16T00:00+02:00;2019-05-17T00:00+02:00;2019-05-16;12132;100,0;24;24;0;8;99,93;Totalt i retning TROMSDALEN;10854;1270;626;306;257;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-16T00:00+02:00;2019-05-17T00:00+02:00;2019-05-16;12605;100,0;24;24;0;5;99,96;Totalt i retning TROMSØYA;11991;609;170;288;137;13;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-16T00:00+02:00;2019-05-17T00:00+02:00;2019-05-16;24737;100,0;24;24;0;13;99,95;Totalt;22845;1879;796;594;394;94;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-17T00:00+02:00;2019-05-18T00:00+02:00;2019-05-17;7383;100,0;24;24;0;5;99,93;1;7115;263;67;120;73;2;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-17T00:00+02:00;2019-05-18T00:00+02:00;2019-05-17;7228;100,0;24;24;0;1;99,99;2;6772;455;193;91;159;12;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-17T00:00+02:00;2019-05-18T00:00+02:00;2019-05-17;7228;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;6772;455;193;91;159;12;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-17T00:00+02:00;2019-05-18T00:00+02:00;2019-05-17;7383;100,0;24;24;0;5;99,93;Totalt i retning TROMSØYA;7115;263;67;120;73;2;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-17T00:00+02:00;2019-05-18T00:00+02:00;2019-05-17;14611;100,0;24;24;0;6;99,96;Totalt;13887;718;260;211;232;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-18T00:00+02:00;2019-05-19T00:00+02:00;2019-05-18;8081;100,0;24;24;0;4;99,95;1;7720;357;86;207;61;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-18T00:00+02:00;2019-05-19T00:00+02:00;2019-05-18;8406;100,0;24;24;0;0;100,00;2;7816;590;236;149;182;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-18T00:00+02:00;2019-05-19T00:00+02:00;2019-05-18;8408;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7816;591;236;150;182;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-18T00:00+02:00;2019-05-19T00:00+02:00;2019-05-18;8079;100,0;24;24;0;3;99,96;Totalt i retning TROMSØYA;7720;356;86;206;61;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-18T00:00+02:00;2019-05-19T00:00+02:00;2019-05-18;16487;100,0;24;24;0;4;99,98;Totalt;15536;947;322;356;243;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-19T00:00+02:00;2019-05-20T00:00+02:00;2019-05-19;8578;100,0;24;24;0;7;99,92;1;8186;385;97;227;53;7;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-19T00:00+02:00;2019-05-20T00:00+02:00;2019-05-19;7979;100,0;24;24;0;4;99,95;2;7461;514;211;113;160;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-19T00:00+02:00;2019-05-20T00:00+02:00;2019-05-19;7979;100,0;24;24;0;4;99,95;Totalt i retning TROMSDALEN;7461;514;211;113;160;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-19T00:00+02:00;2019-05-20T00:00+02:00;2019-05-19;8578;100,0;24;24;0;7;99,92;Totalt i retning TROMSØYA;8186;385;97;227;53;7;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-19T00:00+02:00;2019-05-20T00:00+02:00;2019-05-19;16557;100,0;24;24;0;11;99,93;Totalt;15647;899;308;340;213;37;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-20T00:00+02:00;2019-05-21T00:00+02:00;2019-05-20;11270;100,0;24;24;0;10;99,91;1;10613;647;168;311;145;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-20T00:00+02:00;2019-05-21T00:00+02:00;2019-05-20;10985;100,0;24;24;0;0;100,00;2;9754;1231;516;340;273;102;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-20T00:00+02:00;2019-05-21T00:00+02:00;2019-05-20;10991;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9755;1236;518;342;273;103;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-20T00:00+02:00;2019-05-21T00:00+02:00;2019-05-20;11264;100,0;24;24;0;10;99,91;Totalt i retning TROMSØYA;10612;642;166;309;145;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-20T00:00+02:00;2019-05-21T00:00+02:00;2019-05-20;22255;100,0;24;24;0;10;99,96;Totalt;20367;1878;684;651;418;125;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-21T00:00+02:00;2019-05-22T00:00+02:00;2019-05-21;11414;100,0;24;24;0;15;99,87;1;10752;647;164;314;139;29;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-21T00:00+02:00;2019-05-22T00:00+02:00;2019-05-21;11507;100,0;24;24;0;3;99,97;2;10298;1206;529;327;268;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-21T00:00+02:00;2019-05-22T00:00+02:00;2019-05-21;11515;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;10302;1210;532;328;268;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-21T00:00+02:00;2019-05-22T00:00+02:00;2019-05-21;11406;100,0;24;24;0;15;99,87;Totalt i retning TROMSØYA;10748;643;161;313;139;29;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-21T00:00+02:00;2019-05-22T00:00+02:00;2019-05-21;22921;100,0;24;24;0;18;99,92;Totalt;21050;1853;693;641;407;111;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-22T00:00+02:00;2019-05-23T00:00+02:00;2019-05-22;11511;100,0;24;24;0;11;99,90;1;10867;633;174;298;137;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-22T00:00+02:00;2019-05-23T00:00+02:00;2019-05-22;11436;100,0;24;24;0;0;100,00;2;10201;1235;564;305;275;91;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-22T00:00+02:00;2019-05-23T00:00+02:00;2019-05-22;11440;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;10201;1239;567;306;275;91;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-22T00:00+02:00;2019-05-23T00:00+02:00;2019-05-22;11507;100,0;24;24;0;11;99,90;Totalt i retning TROMSØYA;10867;629;171;297;137;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-22T00:00+02:00;2019-05-23T00:00+02:00;2019-05-22;22947;100,0;24;24;0;11;99,95;Totalt;21068;1868;738;603;412;115;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-23T00:00+02:00;2019-05-24T00:00+02:00;2019-05-23;11645;100,0;24;24;0;15;99,87;1;10991;639;188;286;145;18;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-23T00:00+02:00;2019-05-24T00:00+02:00;2019-05-23;11792;100,0;24;24;0;5;99,96;2;10532;1255;543;346;270;95;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-23T00:00+02:00;2019-05-24T00:00+02:00;2019-05-23;11801;100,0;24;24;0;5;99,96;Totalt i retning TROMSDALEN;10537;1259;545;348;270;95;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-23T00:00+02:00;2019-05-24T00:00+02:00;2019-05-23;11636;100,0;24;24;0;15;99,87;Totalt i retning TROMSØYA;10986;635;186;284;145;18;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-23T00:00+02:00;2019-05-24T00:00+02:00;2019-05-23;23437;100,0;24;24;0;20;99,91;Totalt;21523;1894;731;632;415;113;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-24T00:00+02:00;2019-05-25T00:00+02:00;2019-05-24;12133;100,0;24;24;0;10;99,92;1;11418;705;206;320;155;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-24T00:00+02:00;2019-05-25T00:00+02:00;2019-05-24;12165;100,0;24;24;0;4;99,97;2;10849;1312;573;368;290;80;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-24T00:00+02:00;2019-05-25T00:00+02:00;2019-05-24;12167;100,0;24;24;0;4;99,97;Totalt i retning TROMSDALEN;10850;1313;574;368;290;80;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-24T00:00+02:00;2019-05-25T00:00+02:00;2019-05-24;12131;100,0;24;24;0;10;99,92;Totalt i retning TROMSØYA;11417;704;205;320;155;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-24T00:00+02:00;2019-05-25T00:00+02:00;2019-05-24;24298;100,0;24;24;0;14;99,94;Totalt;22267;2017;779;688;445;104;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-25T00:00+02:00;2019-05-26T00:00+02:00;2019-05-25;9067;100,0;24;24;0;2;99,98;1;8674;391;105;211;71;3;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-25T00:00+02:00;2019-05-26T00:00+02:00;2019-05-25;9220;100,0;24;24;0;1;99,99;2;8515;704;344;142;192;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-25T00:00+02:00;2019-05-26T00:00+02:00;2019-05-25;9221;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8516;704;344;142;192;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-25T00:00+02:00;2019-05-26T00:00+02:00;2019-05-25;9066;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;8673;391;105;211;71;3;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-25T00:00+02:00;2019-05-26T00:00+02:00;2019-05-25;18287;100,0;24;24;0;3;99,98;Totalt;17189;1095;449;353;263;29;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-26T00:00+02:00;2019-05-27T00:00+02:00;2019-05-26;9367;100,0;24;24;0;2;99,98;1;8969;396;108;225;41;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-26T00:00+02:00;2019-05-27T00:00+02:00;2019-05-26;8439;100,0;24;24;0;2;99,98;2;7868;569;262;115;158;34;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-26T00:00+02:00;2019-05-27T00:00+02:00;2019-05-26;8442;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;7869;571;264;115;158;34;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-26T00:00+02:00;2019-05-27T00:00+02:00;2019-05-26;9364;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;8968;394;106;225;41;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-26T00:00+02:00;2019-05-27T00:00+02:00;2019-05-26;17806;100,0;24;24;0;4;99,98;Totalt;16837;965;370;340;199;55;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-27T00:00+02:00;2019-05-28T00:00+02:00;2019-05-27;11424;100,0;24;24;0;3;99,97;1;10751;670;186;302;145;34;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-27T00:00+02:00;2019-05-28T00:00+02:00;2019-05-27;11020;100,0;24;24;0;1;99,99;2;9738;1281;581;322;267;111;0
